gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,LifetimeCharges,Churn
0,0,1,1,0.33802816901408456,1,1,0,0,0,0,0,0,0,0.07,0.070620816985922,0,0,1,0,0,1,0,1,0,0,0-12,0.023661971830985923,0
0,1,0,0,0.5915492957746479,1,0,0,0,0,0,1,1,1,0.71,0.44288022155550427,0,1,0,1,0,0,0,0,0,1,0-12,0.42,1
1,0,1,1,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.13893376413570277,0,0,1,0,0,1,0,1,0,0,0-12,0.00816901408450705,0
1,1,0,0,0.056338028169014086,1,0,1,1,0,0,0,0,0,0.6200000000000001,0.0410800830833141,0,1,0,1,0,0,0,0,1,0,0-12,0.03492957746478874,0
0,0,1,1,0.28169014084507044,1,1,1,1,0,1,1,0,0,0.5900000000000001,0.1854373413339488,1,0,0,0,1,0,0,0,0,1,0-12,0.16619718309859158,1
1,0,1,1,0.9577464788732395,1,1,1,1,1,1,1,0,1,0.8700000000000001,0.83267943687976,0,1,0,0,1,0,0,1,0,0,0-12,0.8332394366197184,0
0,0,0,0,0.16901408450704225,0,0,0,0,0,0,0,0,1,0.07,0.03611816293561043,1,0,0,1,0,0,1,0,0,0,0-12,0.011830985915492958,0
0,0,1,0,0.5774647887323944,1,1,0,1,1,0,1,0,1,0.77,0.4547657512116317,0,1,0,1,0,0,1,0,0,0,0-12,0.44464788732394367,1
0,0,1,0,0.7183098591549296,1,1,0,1,0,1,0,1,1,0.77,0.5850450034618048,0,1,0,1,0,0,0,1,0,0,0-12,0.5530985915492959,0
0,1,0,0,0.6338028169014085,1,0,1,0,0,0,0,1,0,0.6699999999999999,0.4559196861297023,0,1,0,1,0,0,0,0,1,0,0-12,0.42464788732394365,1
0,0,1,0,0.8450704225352113,1,1,1,1,1,1,0,1,1,0.6200000000000001,0.5587352873297946,1,0,0,0,0,1,1,0,0,0,0-12,0.5239436619718311,0
0,0,0,0,0.3943661971830986,0,0,0,0,0,0,0,0,1,0.06,0.08885298869143782,1,0,0,0,1,0,0,0,0,1,0-12,0.023661971830985916,0
1,0,0,1,0.33802816901408456,1,0,0,1,0,1,0,0,1,0.36000000000000004,0.1440110777752135,1,0,0,0,1,0,0,1,0,0,0-12,0.12169014084507046,0
1,0,1,1,0.056338028169014086,1,0,0,0,0,1,1,0,1,0.6699999999999999,0.052157858296792065,0,1,0,1,0,0,0,0,1,0,0-12,0.03774647887323943,1
0,0,0,0,0.19718309859154928,0,0,0,0,1,0,1,1,0,0.32,0.0773136395107316,1,0,0,0,1,0,0,0,1,0,0-12,0.06309859154929577,0
1,0,1,1,0.25352112676056343,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.04258019847680591,0,0,1,0,0,1,0,0,0,1,0-12,0.0050704225352112735,0
0,0,0,0,0.6056338028169015,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.09543041772444034,0,0,1,0,0,1,0,0,0,1,0-12,0.012112676056338041,0
1,1,0,0,0.07042253521126761,1,1,0,1,0,0,1,1,1,0.8,0.06254327255942765,0,1,0,1,0,0,0,0,1,0,0-12,0.05633802816901409,1
0,0,1,1,0.8028169014084507,1,1,1,1,1,1,0,0,0,0.53,0.4860373874913455,1,0,0,0,0,1,0,1,0,0,0-12,0.42549295774647894,0
0,0,1,1,0.8591549295774649,1,0,1,1,0,0,0,0,1,0.6300000000000001,0.5729286868220632,0,1,0,0,1,0,0,1,0,0,0-12,0.5412676056338029,0
1,0,1,1,0.971830985915493,0,0,0,1,1,1,1,1,1,0.39999999999999997,0.47253634894991925,1,0,0,0,1,0,1,0,0,0,0-12,0.38873239436619716,0
1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.07,0.0008077544426494348,1,0,0,1,0,0,0,0,0,1,,0.0,1
0,0,1,1,0.1267605633802817,0,0,1,1,1,1,0,1,0,0.35000000000000003,0.058042926378952225,1,0,0,0,0,1,0,1,0,0,0-12,0.044366197183098595,0
0,0,0,0,0.35211267605633806,1,0,0,0,0,0,0,0,1,0.010000000000000009,0.05227325178859912,0,0,1,0,1,0,1,0,0,0,0-12,0.003521126760563384,0
0,0,0,0,0.9154929577464789,1,1,0,1,0,0,0,1,0,0.71,0.6875144241864759,0,1,0,1,0,0,0,1,0,0,0-12,0.65,0
1,0,1,1,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.51,0.056312024001846296,0,1,0,1,0,0,0,0,1,0,0-12,0.04309859154929578,1
0,0,1,1,0.7042253521126761,1,1,0,1,0,1,0,0,0,0.6599999999999999,0.4939995384260328,0,1,0,0,1,0,1,0,0,0,0-12,0.4647887323943662,0
0,0,1,1,1.0,1,1,1,1,1,1,1,0,1,0.8800000000000001,0.8689129933071774,0,1,0,0,0,1,0,1,0,0,0-12,0.8800000000000001,0
0,0,0,0,0.9014084507042254,1,1,0,0,0,0,0,0,0,0.07,0.18878375259635358,0,0,1,0,0,1,0,0,0,1,0-12,0.06309859154929578,0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.28,0.00715439649203785,1,0,0,1,0,0,1,0,0,0,0-12,0.0039436619718309866,1
0,0,0,1,0.971830985915493,1,1,1,1,0,1,0,0,0,0.46,0.5230786983614124,1,0,0,0,1,0,1,0,0,0,0-12,0.4470422535211268,0
0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.6699999999999999,0.7164781906300485,1,0,0,0,0,1,0,1,0,0,0-12,0.6699999999999999,0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.00023078698361412436,0,0,1,1,0,0,0,0,0,1,,0.0,0
1,1,1,0,0.0,1,0,0,1,0,0,0,0,1,0.5800000000000001,0.006692822524809601,0,1,0,1,0,0,0,0,0,1,,0.0,1
1,0,0,0,0.056338028169014086,1,1,0,0,1,0,1,1,1,0.8200000000000001,0.057235171936302794,0,1,0,1,0,0,0,0,1,0,0-12,0.046197183098591554,1
0,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.004500346180475422,0,0,1,1,0,0,0,0,0,1,0-12,0.0005633802816901413,0
0,0,0,0,0.8028169014084507,1,1,0,0,0,0,0,0,1,0.07,0.1680129240710824,0,0,1,0,0,1,0,1,0,0,0-12,0.056197183098591556,0
0,1,1,1,0.295774647887324,0,0,1,0,0,0,0,1,0,0.22000000000000003,0.09946918993768752,1,0,0,1,0,0,0,0,0,1,0-12,0.06507042253521128,1
0,1,1,0,0.4507042253521127,1,1,0,1,0,0,1,1,1,0.8200000000000001,0.3752596353565659,0,1,0,1,0,0,1,0,0,0,0-12,0.36957746478873243,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.51,0.005885068082160166,0,1,0,1,0,0,0,0,1,0,,0.0,1
0,1,1,0,0.7464788732394366,1,1,0,0,0,0,0,0,0,0.56,0.4501500115393492,0,1,0,1,0,0,1,0,0,0,0-12,0.41802816901408457,0
0,0,1,0,1.0,1,1,0,1,0,0,1,1,1,0.81,0.8385645049619201,0,1,0,0,0,1,0,0,1,0,0-12,0.81,0
0,0,0,1,0.0,1,1,0,0,0,0,1,1,1,0.75,0.008654511885529657,0,1,0,1,0,0,0,0,1,0,,0.0,1
0,0,0,0,0.02816901408450704,1,0,0,0,1,0,0,0,1,0.31,0.017424417262866372,1,0,0,1,0,0,0,0,1,0,0-12,0.008732394366197183,1
1,0,1,1,1.0,1,1,1,1,1,1,0,1,0,0.8900000000000001,0.8816062774059543,0,1,0,0,0,1,0,1,0,0,0-12,0.8900000000000001,0
1,0,1,1,1.0,1,1,1,1,1,0,1,1,1,0.6500000000000001,0.6855527348257558,1,0,0,0,0,1,0,1,0,0,0-12,0.6500000000000001,0
0,1,1,0,0.7464788732394366,1,1,0,0,1,0,1,1,1,0.81,0.6089314562658665,0,1,0,1,0,0,0,1,0,0,0-12,0.6046478873239437,0
1,0,1,0,0.8169014084507042,1,1,0,1,0,1,1,1,1,0.6200000000000001,0.5394645741980152,1,0,0,0,1,0,0,0,1,0,0-12,0.5064788732394367,0
0,0,0,0,0.7464788732394366,1,0,1,1,0,0,1,0,1,0.47000000000000003,0.4031848603738749,1,0,0,0,0,1,1,0,0,0,0-12,0.3508450704225352,0
0,0,0,0,0.8309859154929577,1,1,0,0,1,0,1,0,1,0.71,0.6015462727902146,0,1,0,0,0,1,0,0,1,0,0-12,0.59,0
1,0,1,0,0.8309859154929577,0,0,0,1,1,1,1,1,0,0.42,0.4136856681283176,1,0,0,0,0,1,0,1,0,0,0-12,0.34901408450704224,0
0,0,0,0,0.02816901408450704,1,1,0,0,0,0,0,0,0,0.56,0.022963304869605357,0,1,0,1,0,0,0,0,1,0,0-12,0.015774647887323943,0
1,0,1,0,0.9577464788732395,1,1,1,0,0,0,1,1,0,0.81,0.7912531733210246,0,1,0,0,0,1,1,0,0,0,0-12,0.7757746478873241,0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.00011539349180706218,0,0,1,1,0,0,0,0,1,0,,0.0,0
0,0,1,1,0.6901408450704226,0,0,1,0,0,0,1,0,1,0.21000000000000002,0.23113316408954537,1,0,0,1,0,0,0,1,0,0,0-12,0.14492957746478877,0
1,0,0,0,0.7746478873239437,0,0,0,0,0,0,1,1,1,0.26,0.2937918301407801,1,0,0,1,0,0,0,1,0,0,0-12,0.2014084507042254,0
1,0,1,0,0.8309859154929577,1,0,1,0,0,1,1,1,1,0.79,0.6453957996768982,0,1,0,0,0,1,0,0,1,0,0-12,0.6564788732394367,0
0,1,1,0,0.9577464788732395,1,1,1,0,1,1,1,1,1,0.9200000000000002,0.8760673897992153,0,1,0,0,1,0,0,0,0,1,0-12,0.8811267605633805,0
1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.17000000000000004,0.0019616893607200554,1,0,0,1,0,0,0,0,0,1,,0.0,1
1,1,0,0,0.0,1,0,0,1,0,0,0,0,1,0.55,0.006346642049388415,0,1,0,1,0,0,0,0,1,0,,0.0,1
1,0,1,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.010000000000000009,0.0031156242787906763,0,0,1,1,0,0,0,0,0,1,0-12,0.00028169014084507065,0
0,0,1,1,0.8309859154929577,1,0,0,1,0,1,1,1,0,0.5800000000000001,0.5221555504269559,1,0,0,0,0,1,1,0,0,0,0-12,0.48197183098591556,0
1,0,0,0,0.16901408450704225,0,0,0,0,1,1,0,0,0,0.17000000000000004,0.04984998846065082,1,0,0,0,0,1,0,0,0,1,0-12,0.02873239436619719,0
0,0,1,1,0.8591549295774649,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.14758827602123242,0,0,1,0,0,1,1,0,0,0,0-12,0.017183098591549314,0
1,0,0,0,0.619718309859155,1,1,1,1,0,0,0,1,0,0.78,0.5105008077544426,0,1,0,0,1,0,1,0,0,0,0-12,0.4833802816901409,0
1,0,0,0,0.33802816901408456,0,0,0,0,1,1,1,1,0,0.36000000000000004,0.16212785598892224,1,0,0,0,1,0,0,0,1,0,0-12,0.12169014084507046,0
0,0,0,0,0.6056338028169015,1,0,0,0,1,1,1,1,0,0.8200000000000001,0.5031156242787906,0,1,0,0,0,1,1,0,0,0,0-12,0.49661971830985924,0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.27,0.006462035541195477,1,0,0,1,0,0,0,0,0,1,0-12,0.003802816901408451,0
0,1,0,0,0.4507042253521127,1,1,0,1,1,0,0,0,1,0.6500000000000001,0.3113316408954535,0,1,0,1,0,0,0,1,0,0,0-12,0.2929577464788733,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.52,0.006000461573967228,0,1,0,1,0,0,0,0,1,0,,0.0,1
1,0,0,0,0.295774647887324,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.04984998846065082,0,0,1,0,1,0,1,0,0,0,0-12,0.005915492957746485,0
1,0,0,0,0.47887323943661975,0,0,0,0,1,1,0,0,1,0.15000000000000002,0.13351027002077084,1,0,0,1,0,0,0,0,0,1,0-12,0.07183098591549297,0
1,0,1,1,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.06231248557581353,0,0,1,0,0,1,0,0,0,1,0-12,0.00788732394366198,0
0,1,1,0,0.36619718309859156,1,1,1,0,1,0,0,0,1,0.6699999999999999,0.2540964689591507,0,1,0,0,1,0,0,0,1,0,0-12,0.24535211267605633,0
0,0,0,1,0.7464788732394366,1,0,0,1,1,1,0,0,1,0.43,0.37675975075005774,1,0,0,0,1,0,0,0,1,0,0-12,0.32098591549295774,0
1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.52,0.014308792984075698,0,1,0,1,0,0,0,0,1,0,0-12,0.007323943661971832,1
0,0,0,0,0.7887323943661972,1,1,0,0,0,0,1,0,1,0.6799999999999999,0.5678513731825525,0,1,0,0,1,0,0,0,1,0,0-12,0.5363380281690141,0
0,0,0,0,0.8591549295774649,1,1,1,1,1,1,0,0,0,0.51,0.486845141933995,1,0,0,0,0,1,1,0,0,0,0-12,0.4381690140845071,0
1,0,1,1,0.19718309859154928,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.03657973690283868,0,0,1,0,1,0,0,1,0,0,0-12,0.003943661971830989,0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.0017309023771059314,0,0,1,1,0,0,0,0,0,1,0-12,0.00028169014084507065,1
1,0,1,0,0.971830985915493,1,1,0,0,1,1,1,1,1,0.8600000000000001,0.8273713362566351,0,1,0,0,0,1,1,0,0,0,0-12,0.835774647887324,0
1,0,1,1,0.28169014084507044,1,0,0,0,0,0,0,0,1,0.26,0.10477729056081238,1,0,0,1,0,0,0,0,1,0,0-12,0.07323943661971831,0
1,0,0,1,0.3098591549295775,1,0,0,0,0,1,0,0,1,0.31,0.12704823447957536,1,0,0,0,1,0,0,0,1,0,0-12,0.09605633802816903,0
0,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.011308562197092085,0,0,1,0,1,0,0,0,0,1,0-12,0.0014084507042253535,0
0,0,1,1,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.005769674590353104,0,0,1,0,0,1,0,1,0,0,0-12,0.000422535211267606,0
1,0,0,0,0.02816901408450704,1,0,1,0,1,0,1,1,1,0.81,0.031040849296099703,0,1,0,1,0,0,0,1,0,0,0-12,0.022816901408450704,1
1,0,0,0,0.3098591549295775,1,1,0,0,0,0,1,1,1,0.75,0.2680590814678052,0,1,0,1,0,0,0,0,1,0,0-12,0.23239436619718312,0
0,0,0,0,0.35211267605633806,0,0,1,0,0,1,1,1,0,0.36000000000000004,0.15508885298869146,1,0,0,0,1,0,0,1,0,0,0-12,0.12676056338028172,0
1,0,0,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.016732056312024006,0,0,1,1,0,0,0,0,0,1,0-12,0.001971830985915495,0
0,0,0,0,0.35211267605633806,1,1,0,0,0,0,0,1,1,0.6500000000000001,0.25801984768059083,0,1,0,1,0,0,0,0,1,0,0-12,0.22887323943661977,1
0,0,0,0,0.014084507042253521,1,1,0,1,0,0,0,0,1,0.6100000000000001,0.014654973459496885,0,1,0,1,0,0,0,0,1,0,0-12,0.00859154929577465,0
0,0,0,0,0.9295774647887325,1,1,1,1,1,1,1,1,0,0.98,0.8924532656358182,0,1,0,0,0,1,0,1,0,0,0-12,0.9109859154929578,1
1,0,1,0,0.9859154929577465,1,1,0,0,0,0,1,1,1,0.75,0.7577890606969767,0,1,0,0,0,1,1,0,0,0,0-12,0.7394366197183099,1
1,0,0,0,0.8169014084507042,1,1,1,1,1,1,0,1,0,0.6100000000000001,0.5501961689360719,1,0,0,0,1,0,0,1,0,0,0-12,0.49830985915492965,0
0,0,1,1,0.5352112676056339,1,1,0,0,1,0,1,1,0,0.8200000000000001,0.440456958227556,0,1,0,0,1,0,0,0,1,0,0-12,0.4388732394366198,0
0,0,0,1,0.28169014084507044,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.04373413339487653,0,0,1,0,0,1,0,0,0,1,0-12,0.002816901408450707,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.00011539349180706218,0,0,1,1,0,0,0,0,0,1,,0.0,1
1,0,1,1,0.6619718309859155,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.11643203323332565,0,0,1,0,0,1,1,0,0,0,0-12,0.013239436619718322,0
1,1,1,0,0.4225352112676057,0,0,1,1,1,0,0,1,1,0.32,0.18024463420263098,1,0,0,0,1,0,0,1,0,0,0-12,0.13521126760563382,0
1,0,1,1,0.8873239436619719,1,1,1,1,1,1,1,1,0,0.9500000000000002,0.8312947149780753,0,1,0,0,1,0,0,0,1,0,0-12,0.8429577464788734,0
0,0,1,1,0.6338028169014085,1,1,0,1,0,0,0,0,1,0.6200000000000001,0.4328409877682899,0,1,0,1,0,0,1,0,0,0,0-12,0.3929577464788733,0
1,0,0,0,0.7183098591549296,1,1,0,0,1,1,1,1,1,0.6200000000000001,0.4863835679667667,1,0,0,0,0,1,1,0,0,0,0-12,0.44535211267605646,0
1,0,1,1,0.9295774647887325,1,1,0,0,0,0,0,0,1,0.06,0.1917839833833372,0,0,1,0,0,1,0,0,0,1,0-12,0.05577464788732395,0
1,1,0,0,0.9295774647887325,1,1,0,1,0,0,0,0,0,0.36000000000000004,0.42776367412877914,1,0,0,1,0,0,0,0,1,0,0-12,0.33464788732394374,0
1,0,0,0,0.056338028169014086,1,1,0,0,0,0,0,0,0,0.5700000000000001,0.045580429263789524,0,1,0,1,0,0,0,0,1,0,0-12,0.03211267605633803,1
1,0,1,0,0.9859154929577465,1,1,0,1,1,1,1,1,0,0.9100000000000001,0.8872605585045004,0,1,0,0,0,1,0,0,1,0,0-12,0.8971830985915494,0
1,0,0,0,0.11267605633802817,1,0,0,0,0,0,1,0,1,0.5900000000000001,0.08031387029771522,0,1,0,1,0,0,1,0,0,0,0-12,0.06647887323943663,1
1,1,0,0,0.35211267605633806,1,1,1,1,0,0,0,1,1,0.77,0.28606046618970693,0,1,0,1,0,0,0,0,1,0,0-12,0.2711267605633803,1
0,0,0,0,0.9859154929577465,1,1,1,1,1,1,1,1,1,0.98,0.9567274405723517,0,1,0,0,1,0,1,0,0,0,0-12,0.9661971830985916,0
1,0,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.0672744057235172,0,0,1,1,0,0,1,0,0,0,0-12,0.004366197183098596,0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.52,0.013962612508654512,0,1,0,1,0,0,0,0,1,0,0-12,0.007323943661971832,0
1,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.07,0.21578582967920612,0,0,1,0,0,1,0,1,0,0,0-12,0.06901408450704226,0
1,0,0,0,0.8309859154929577,0,0,1,0,1,0,0,1,1,0.26,0.3179090699284561,1,0,0,0,1,0,0,0,1,0,0-12,0.216056338028169,0
1,1,0,0,0.7605633802816901,1,1,0,0,1,0,1,1,1,0.8200000000000001,0.6220863143318717,0,1,0,0,1,0,0,0,1,0,0-12,0.6236619718309859,0
0,0,0,0,0.7464788732394366,1,0,1,1,0,1,1,1,1,0.8700000000000001,0.6490883914147242,0,1,0,0,1,0,0,1,0,0,0-12,0.6494366197183099,1
0,0,0,0,0.014084507042253521,1,0,0,0,1,0,1,1,1,0.77,0.020655435033464113,0,1,0,1,0,0,0,0,1,0,0-12,0.010845070422535212,1
1,0,0,0,0.07042253521126761,1,1,0,0,0,0,0,0,1,0.55,0.04419570736210478,0,1,0,1,0,0,0,0,0,1,0-12,0.03873239436619719,0
1,0,1,1,0.6619718309859155,1,0,1,1,1,0,0,1,1,0.52,0.37156704361873993,1,0,0,0,0,1,0,1,0,0,0-12,0.3442253521126761,0
0,0,1,1,0.8732394366197184,1,1,0,0,0,0,0,0,0,0.07,0.17943687975998154,0,0,1,0,0,1,0,0,0,1,0-12,0.06112676056338029,0
0,0,0,0,0.0,1,1,0,1,0,0,0,0,1,0.6100000000000001,0.007039003000230788,0,1,0,1,0,0,0,0,1,0,,0.0,1
0,0,0,1,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.03,0.025040387722132476,0,0,1,1,0,0,0,1,0,0,0-12,0.004647887323943662,0
0,1,1,0,0.7464788732394366,0,0,0,0,0,0,0,0,1,0.06,0.15531963997230558,1,0,0,1,0,0,1,0,0,0,0-12,0.0447887323943662,0
1,0,1,1,0.4084507042253521,1,0,0,0,1,1,1,0,1,0.46,0.22697899838449112,1,0,0,0,1,0,0,0,1,0,0-12,0.18788732394366198,0
1,0,1,0,0.4084507042253521,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.07350565428109855,0,0,1,1,0,0,1,0,0,0,0-12,0.004084507042253525,1
1,0,0,0,0.04225352112676056,1,0,0,0,0,0,1,0,1,0.6100000000000001,0.03288714516501269,0,1,0,1,0,0,0,0,1,0,0-12,0.025774647887323948,1
1,0,0,0,0.5492957746478874,1,1,0,0,1,1,1,1,1,0.8700000000000001,0.498153704131087,0,1,0,0,1,0,0,1,0,0,0-12,0.47788732394366207,0
1,0,1,1,0.11267605633802817,1,0,0,0,0,1,0,0,1,0.5700000000000001,0.07258250634664205,0,1,0,1,0,0,0,0,1,0,0-12,0.06422535211267606,0
1,0,1,1,0.22535211267605634,1,0,1,0,0,1,1,0,0,0.73,0.1795522732517886,0,1,0,1,0,0,0,0,1,0,0-12,0.1645070422535211,1
1,0,0,0,0.8591549295774649,0,0,0,1,1,0,0,1,1,0.25,0.3150242326332795,1,0,0,0,0,1,0,1,0,0,0-12,0.21478873239436622,0
0,0,0,0,0.3802816901408451,1,0,0,1,0,1,1,0,1,0.73,0.28444495730440805,0,1,0,0,1,0,1,0,0,0,0-12,0.27760563380281694,0
1,0,0,0,0.971830985915493,1,1,1,1,1,1,1,1,0,0.71,0.7326332794830371,1,0,0,0,0,1,0,1,0,0,0-12,0.69,0
1,0,0,0,0.6338028169014085,1,0,0,1,1,1,1,1,1,0.8600000000000001,0.5638126009693053,0,1,0,0,0,1,1,0,0,0,0-12,0.5450704225352113,0
1,0,1,0,0.3098591549295775,1,1,0,0,1,0,0,1,0,0.72,0.2337872144011078,0,1,0,1,0,0,0,0,0,1,0-12,0.2230985915492958,0
0,0,1,1,0.647887323943662,0,0,1,0,1,1,0,0,0,0.22000000000000003,0.20493884144934227,1,0,0,0,1,0,0,0,1,0,0-12,0.14253521126760565,0
0,0,1,1,0.943661971830986,1,0,1,1,1,0,1,1,1,0.8700000000000001,0.8256404338795292,0,1,0,0,0,1,1,0,0,0,0-12,0.820985915492958,0
1,1,0,0,0.8309859154929577,1,1,0,0,1,1,1,1,1,0.8800000000000001,0.7411723978767597,0,1,0,0,1,0,0,0,1,0,0-12,0.7312676056338029,1
1,0,0,1,0.9295774647887325,1,1,0,1,0,1,1,1,1,0.8600000000000001,0.8101777059773828,0,1,0,0,0,1,0,0,1,0,0-12,0.79943661971831,0
1,0,0,0,0.18309859154929578,1,0,0,0,0,1,1,1,1,0.51,0.10420032310177707,1,0,0,1,0,0,0,0,1,0,0-12,0.09338028169014084,0
0,0,1,1,0.7887323943661972,1,1,0,0,0,0,0,0,1,0.56,0.46157396722824834,0,1,0,1,0,0,0,0,1,0,0-12,0.4416901408450705,0
1,0,1,1,0.7605633802816901,1,1,1,0,0,0,1,1,0,0.8200000000000001,0.6265866605123471,0,1,0,0,1,0,0,0,0,1,0-12,0.6236619718309859,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.020000000000000018,0.00023078698361412436,0,0,1,1,0,0,0,0,0,1,,0.0,0
0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0.31,0.003577198246018925,1,0,0,1,0,0,0,0,0,1,,0.0,1
0,0,0,0,0.3098591549295775,1,1,0,0,1,1,1,0,1,0.78,0.23851834756519733,0,1,0,1,0,0,0,1,0,0,0-12,0.24169014084507046,0
1,0,0,0,0.16901408450704225,1,1,1,0,0,0,1,1,1,0.8200000000000001,0.1546272790214632,0,1,0,1,0,0,0,0,1,0,0-12,0.13859154929577466,1
0,0,1,0,0.647887323943662,1,1,0,1,1,0,1,1,1,0.8600000000000001,0.5904684975767367,0,1,0,1,0,0,0,0,1,0,0-12,0.5571830985915494,0
0,0,0,0,0.5211267605633804,1,0,0,0,0,0,0,0,0,0.020000000000000018,0.08216016616662822,0,0,1,0,1,0,0,0,0,1,0-12,0.010422535211267616,0
1,1,1,0,0.5211267605633804,1,1,0,0,0,0,0,0,1,0.56,0.328986845141934,0,1,0,1,0,0,1,0,0,0,0-12,0.29183098591549306,1
1,1,0,0,0.014084507042253521,1,1,0,1,0,0,0,0,1,0.38000000000000006,0.01153934918070621,1,0,0,1,0,0,0,1,0,0,0-12,0.005352112676056339,0
0,1,1,1,0.0,1,0,0,0,0,1,0,0,1,0.31,0.003577198246018925,1,0,0,1,0,0,0,1,0,0,,0.0,1
0,0,1,0,0.19718309859154928,1,0,0,0,0,0,0,0,1,0.5,0.1257789060696977,0,1,0,1,0,0,1,0,0,0,0-12,0.09859154929577464,0
1,0,0,0,0.35211267605633806,1,0,0,0,0,0,0,0,1,0.51,0.20736210477729058,0,1,0,1,0,0,0,1,0,0,0-12,0.1795774647887324,0
1,0,1,1,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.010000000000000009,0.08216016616662822,0,0,1,0,0,1,0,1,0,0,0-12,0.0047887323943662016,0
0,0,0,1,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.020000000000000018,0.006577429033002539,0,0,1,1,0,0,0,0,0,1,0-12,0.0005633802816901413,0
0,0,1,1,0.6901408450704226,1,1,0,1,0,1,1,1,0,0.8500000000000001,0.5830833141010847,0,1,0,1,0,0,0,0,1,0,0-12,0.5866197183098593,1
0,0,1,0,0.5774647887323944,1,1,1,0,1,0,0,1,1,0.76,0.4611123932610201,0,1,0,1,0,0,0,0,1,0,0-12,0.4388732394366197,0
0,0,1,0,0.1267605633802817,1,0,1,0,0,1,0,0,1,0.36000000000000004,0.06346642049388415,1,0,0,1,0,0,0,1,0,0,0-12,0.045633802816901416,0
1,0,1,0,0.8450704225352113,1,0,1,1,0,1,0,1,0,0.75,0.6741287791368566,0,1,0,0,1,0,1,0,0,0,0-12,0.6338028169014085,0
1,0,0,0,0.943661971830986,1,1,1,1,0,1,1,1,0,0.9200000000000002,0.8378721440110778,0,1,0,0,0,1,0,1,0,0,0-12,0.8681690140845073,0
0,0,0,0,0.1267605633802817,1,0,1,0,1,0,1,1,1,0.8,0.12070159243018695,0,1,0,0,1,0,0,0,1,0,0-12,0.10140845070422536,0
0,0,1,0,0.9014084507042254,1,1,1,1,1,0,0,0,0,0.71,0.663627971382414,0,1,0,0,1,0,0,0,1,0,0-12,0.64,1
1,0,1,1,1.0,1,0,1,0,1,1,1,1,1,0.6200000000000001,0.6771290099238403,1,0,0,0,0,1,1,0,0,0,0-12,0.6200000000000001,0
0,0,1,1,0.7605633802816901,1,0,0,1,0,1,0,0,0,0.6100000000000001,0.48696053542580203,0,1,0,1,0,0,0,0,1,0,0-12,0.46394366197183107,0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.020000000000000018,0.00023078698361412436,0,0,1,1,0,0,0,0,0,1,,0.0,1
